ext_categories,ext_install_count,verified,total_vulners,high_vulners,medium_vulners,low_vulners,repo_stars,repo_forks,repo_languages,ext_rating_category,ext_version_category
Formatters,5539681,True,0,0,0,0,95,20,css,4 and above,0
Testing,5539681,True,0,0,0,0,95,20,html,4 and above,0
Testing,5539681,True,0,0,0,0,95,20,javascript,4 and above,0
Testing,5539681,True,0,0,0,0,95,20,php,4 and above,0
Testing,5539681,True,0,0,0,0,95,20,python,4 and above,0
Testing,5539681,True,0,0,0,0,95,20,css,4 and above,0
Debuggers,5518464,True,2,0,1,1,2689,280,typescript,4 and above,0
Debuggers,5518464,True,2,0,1,1,2689,280,javascript,4 and above,0
Debuggers,5518464,True,2,0,1,1,2689,280,other,4 and above,0
Programming Languages,5336671,True,0,0,0,0,954,184,typescript,1 - 3,1
Programming Languages,5336671,True,0,0,0,0,954,184,hcl,1 - 3,1
Programming Languages,5336671,True,0,0,0,0,954,184,javascript,1 - 3,1
Programming Languages,5336671,True,0,0,0,0,954,184,other,1 - 3,1
Linters,5336671,True,0,0,0,0,954,184,typescript,1 - 3,1
Linters,5336671,True,0,0,0,0,954,184,hcl,1 - 3,1
Linters,5336671,True,0,0,0,0,954,184,javascript,1 - 3,1
Linters,5336671,True,0,0,0,0,954,184,other,1 - 3,1
Formatters,5336671,True,0,0,0,0,954,184,typescript,1 - 3,1
Formatters,5336671,True,0,0,0,0,954,184,hcl,1 - 3,1
Formatters,5336671,True,0,0,0,0,954,184,javascript,1 - 3,1
Formatters,5336671,True,0,0,0,0,954,184,other,1 - 3,1
Programming Languages,5243748,True,2,0,2,0,170,40,python,1 - 3,2 and above
Programming Languages,5243748,True,2,0,2,0,170,40,typescript,1 - 3,2 and above
Programming Languages,5243748,True,2,0,2,0,170,40,javascript,1 - 3,2 and above
Formatters,5243748,True,2,0,2,0,170,40,python,1 - 3,2 and above
Formatters,5243748,True,2,0,2,0,170,40,typescript,1 - 3,2 and above
Formatters,5243748,True,2,0,2,0,170,40,javascript,1 - 3,2 and above
Azure,5243457,True,0,0,0,0,300,142,typescript,1 - 3,0
Azure,5243457,True,0,0,0,0,300,142,c#,1 - 3,0
Azure,5243457,True,0,0,0,0,300,142,other,1 - 3,0
Azure,5146096,True,0,0,0,0,64,44,typescript,1 - 3,0
Azure,5146096,True,0,0,0,0,64,44,javascript,1 - 3,0
Debuggers,5050637,True,3,0,1,2,782,296,typescript,4 and above,1
Debuggers,5050637,True,3,0,1,2,782,296,javascript,4 and above,1
Debuggers,5050637,True,3,0,1,2,782,296,css,4 and above,1
Debuggers,5050637,True,3,0,1,2,782,296,html,4 and above,1
Programming Languages,4943373,True,0,0,0,0,131,31,typescript,4 and above,0
Programming Languages,4943373,True,0,0,0,0,131,31,javascript,4 and above,0
Programming Languages,4943373,True,0,0,0,0,131,31,handlebars,4 and above,0
Programming Languages,4927661,False,0,0,0,0,158,63,typescript,1 - 3,0
Programming Languages,4927661,False,0,0,0,0,158,63,dockerfile,1 - 3,0
Other,4901740,True,0,0,0,0,227,137,unknown,4 and above,0
Other,4882605,True,0,0,0,0,1375,70,javascript,1 - 3,2 and above
Other,4882605,True,0,0,0,0,1375,70,typescript,1 - 3,2 and above
Other,4882605,True,0,0,0,0,1375,70,shell,1 - 3,2 and above
Other,4731583,True,0,0,0,0,555,120,typescript,1 - 3,0
Other,4731583,True,0,0,0,0,555,120,javascript,1 - 3,0
Other,4731583,True,0,0,0,0,555,120,shell,1 - 3,0
Snippets,4683246,False,0,0,0,0,45,59,html,4 and above,0
Programming Languages,4460997,False,0,0,0,0,99,29,unknown,4 and above,0
Snippets,4460997,False,0,0,0,0,99,29,unknown,4 and above,0
Programming Languages,4449293,True,59,1,11,47,904,213,java,4 and above,1
Programming Languages,4449293,True,59,1,11,47,904,213,antlr,4 and above,1
Programming Languages,4449293,True,59,1,11,47,904,213,html,4 and above,1
Programming Languages,4449293,True,59,1,11,47,904,213,typescript,4 and above,1
Programming Languages,4449293,True,59,1,11,47,904,213,shell,4 and above,1
Programming Languages,4449293,True,59,1,11,47,904,213,xslt,4 and above,1
Linters,4449293,True,59,1,11,47,904,213,java,4 and above,1
Linters,4449293,True,59,1,11,47,904,213,antlr,4 and above,1
Linters,4449293,True,59,1,11,47,904,213,html,4 and above,1
Linters,4449293,True,59,1,11,47,904,213,typescript,4 and above,1
Linters,4449293,True,59,1,11,47,904,213,shell,4 and above,1
Linters,4449293,True,59,1,11,47,904,213,xslt,4 and above,1
AI,4449293,True,59,1,11,47,904,213,java,4 and above,1
AI,4449293,True,59,1,11,47,904,213,antlr,4 and above,1
AI,4449293,True,59,1,11,47,904,213,html,4 and above,1
AI,4449293,True,59,1,11,47,904,213,typescript,4 and above,1
AI,4449293,True,59,1,11,47,904,213,shell,4 and above,1
AI,4449293,True,59,1,11,47,904,213,xslt,4 and above,1
Chat,4449293,True,59,1,11,47,904,213,java,4 and above,1
Chat,4449293,True,59,1,11,47,904,213,antlr,4 and above,1
Chat,4449293,True,59,1,11,47,904,213,html,4 and above,1
Chat,4449293,True,59,1,11,47,904,213,typescript,4 and above,1
Chat,4449293,True,59,1,11,47,904,213,shell,4 and above,1
Chat,4449293,True,59,1,11,47,904,213,xslt,4 and above,1
Programming Languages,4405872,True,0,0,0,0,189,36,typescript,1 - 3,0
Other,4298581,True,150,5,83,62,7696,945,typescript,4 and above,0
Other,4298581,True,150,5,83,62,7696,945,css,4 and above,0
Other,4298581,True,150,5,83,62,7696,945,javascript,4 and above,0
Other,4298581,True,150,5,83,62,7696,945,jupyter notebook,4 and above,0
Other,4298581,True,150,5,83,62,7696,945,rust,4 and above,0
Other,4298581,True,150,5,83,62,7696,945,html,4 and above,0
Other,4298581,True,150,5,83,62,7696,945,other,4 and above,0
Other,4292037,True,0,0,0,0,24,6,typescript,4 and above,0
Other,4292037,True,0,0,0,0,24,6,javascript,4 and above,0
Programming Languages,4279887,True,2,0,2,0,27,17,python,1 - 3,2 and above
Programming Languages,4279887,True,2,0,2,0,27,17,typescript,1 - 3,2 and above
Programming Languages,4279887,True,2,0,2,0,27,17,javascript,1 - 3,2 and above
Formatters,4279887,True,2,0,2,0,27,17,python,1 - 3,2 and above
Formatters,4279887,True,2,0,2,0,27,17,typescript,1 - 3,2 and above
Formatters,4279887,True,2,0,2,0,27,17,javascript,1 - 3,2 and above
Programming Languages,3828042,False,0,0,0,0,50,23,typescript,1 - 3,0
Formatters,3828042,False,0,0,0,0,50,23,typescript,1 - 3,0
Other,3817618,True,0,0,0,0,1087,124,typescript,4 and above,2 and above
Other,3817618,True,0,0,0,0,1087,124,other,4 and above,2 and above
Themes,3754381,False,1,0,0,1,607,97,jupyter notebook,4 and above,0
Themes,3754381,False,1,0,0,1,607,97,typescript,4 and above,0
Themes,3754381,False,1,0,0,1,607,97,java,4 and above,0
Themes,3754381,False,1,0,0,1,607,97,c,4 and above,0
Themes,3754381,False,1,0,0,1,607,97,go,4 and above,0
Themes,3754381,False,1,0,0,1,607,97,python,4 and above,0
Themes,3754381,False,1,0,0,1,607,97,other,4 and above,0
Other,3685474,False,1,0,0,1,210,28,typescript,1 - 3,0
Other,3685474,False,1,0,0,1,210,28,javascript,1 - 3,0
Other,3556604,False,0,0,0,0,202,73,javascript,4 and above,0
Other,3556604,False,0,0,0,0,202,73,shell,4 and above,0
Extension Packs,3473950,False,0,0,0,0,129,43,typescript,1 - 3,1
Extension Packs,3473950,False,0,0,0,0,129,43,javascript,1 - 3,1
Themes,3395023,True,0,0,0,0,169,52,css,4 and above,0
Testing,3208625,False,0,0,0,0,2880,309,typescript,1 - 3,2 and above
Testing,3208625,False,0,0,0,0,2880,309,other,1 - 3,2 and above
Programming Languages,3196471,False,0,0,0,0,1881,142,rust,4 and above,0
Programming Languages,3196471,False,0,0,0,0,1881,142,typescript,4 and above,0
Programming Languages,3196471,False,0,0,0,0,1881,142,javascript,4 and above,0
Programming Languages,3196471,False,0,0,0,0,1881,142,vue,4 and above,0
Programming Languages,3196471,False,0,0,0,0,1881,142,dockerfile,4 and above,0
Programming Languages,3196471,False,0,0,0,0,1881,142,hcl,4 and above,0
Programming Languages,3196471,False,0,0,0,0,1881,142,other,4 and above,0
Linters,3196471,False,0,0,0,0,1881,142,rust,4 and above,0
Linters,3196471,False,0,0,0,0,1881,142,typescript,4 and above,0
Linters,3196471,False,0,0,0,0,1881,142,javascript,4 and above,0
Linters,3196471,False,0,0,0,0,1881,142,vue,4 and above,0
Linters,3196471,False,0,0,0,0,1881,142,dockerfile,4 and above,0
Linters,3196471,False,0,0,0,0,1881,142,hcl,4 and above,0
Linters,3196471,False,0,0,0,0,1881,142,other,4 and above,0
Formatters,3196471,False,0,0,0,0,1881,142,rust,4 and above,0
Formatters,3196471,False,0,0,0,0,1881,142,typescript,4 and above,0
Formatters,3196471,False,0,0,0,0,1881,142,javascript,4 and above,0
Formatters,3196471,False,0,0,0,0,1881,142,vue,4 and above,0
Formatters,3196471,False,0,0,0,0,1881,142,dockerfile,4 and above,0
Formatters,3196471,False,0,0,0,0,1881,142,hcl,4 and above,0
Formatters,3196471,False,0,0,0,0,1881,142,other,4 and above,0
Linters,3186889,True,14,2,0,12,1791,677,typescript,1 - 3,2 and above
Linters,3186889,True,14,2,0,12,1791,677,vue,1 - 3,2 and above
Linters,3186889,True,14,2,0,12,1791,677,javascript,1 - 3,2 and above
Linters,3186889,True,14,2,0,12,1791,677,css,1 - 3,2 and above
Linters,3186889,True,14,2,0,12,1791,677,java,1 - 3,2 and above
Linters,3186889,True,14,2,0,12,1791,677,shell,1 - 3,2 and above
Linters,3186889,True,14,2,0,12,1791,677,other,1 - 3,2 and above
Debuggers,3186889,True,14,2,0,12,1791,677,typescript,1 - 3,2 and above
Debuggers,3186889,True,14,2,0,12,1791,677,vue,1 - 3,2 and above
Debuggers,3186889,True,14,2,0,12,1791,677,javascript,1 - 3,2 and above
Debuggers,3186889,True,14,2,0,12,1791,677,css,1 - 3,2 and above
Debuggers,3186889,True,14,2,0,12,1791,677,java,1 - 3,2 and above
Debuggers,3186889,True,14,2,0,12,1791,677,shell,1 - 3,2 and above
Debuggers,3186889,True,14,2,0,12,1791,677,other,1 - 3,2 and above
Visualization,3186889,True,14,2,0,12,1791,677,typescript,1 - 3,2 and above
Visualization,3186889,True,14,2,0,12,1791,677,vue,1 - 3,2 and above
Visualization,3186889,True,14,2,0,12,1791,677,javascript,1 - 3,2 and above
Visualization,3186889,True,14,2,0,12,1791,677,css,1 - 3,2 and above
Visualization,3186889,True,14,2,0,12,1791,677,java,1 - 3,2 and above
Visualization,3186889,True,14,2,0,12,1791,677,shell,1 - 3,2 and above
Visualization,3186889,True,14,2,0,12,1791,677,other,1 - 3,2 and above
Notebooks,3186889,True,14,2,0,12,1791,677,typescript,1 - 3,2 and above
Notebooks,3186889,True,14,2,0,12,1791,677,vue,1 - 3,2 and above
Notebooks,3186889,True,14,2,0,12,1791,677,javascript,1 - 3,2 and above
Notebooks,3186889,True,14,2,0,12,1791,677,css,1 - 3,2 and above
Notebooks,3186889,True,14,2,0,12,1791,677,java,1 - 3,2 and above
Notebooks,3186889,True,14,2,0,12,1791,677,shell,1 - 3,2 and above
Notebooks,3186889,True,14,2,0,12,1791,677,other,1 - 3,2 and above
Other,3130016,False,1,0,0,1,576,74,javascript,4 and above,0
Other,3130016,False,1,0,0,1,576,74,html,4 and above,0
Other,3130016,False,1,0,0,1,576,74,css,4 and above,0
Other,3127895,False,0,0,0,0,163,16,typescript,1 - 3,0
Programming Languages,3024086,True,0,0,0,0,327,35,typescript,1 - 3,0
Programming Languages,3024086,True,0,0,0,0,327,35,javascript,1 - 3,0
Programming Languages,3024086,True,0,0,0,0,327,35,other,1 - 3,0
Snippets,3024086,True,0,0,0,0,327,35,typescript,1 - 3,0
Snippets,3024086,True,0,0,0,0,327,35,javascript,1 - 3,0
Snippets,3024086,True,0,0,0,0,327,35,other,1 - 3,0
Linters,3024086,True,0,0,0,0,327,35,typescript,1 - 3,0
Linters,3024086,True,0,0,0,0,327,35,javascript,1 - 3,0
Linters,3024086,True,0,0,0,0,327,35,other,1 - 3,0
Programming Languages,3018087,True,0,0,0,0,46,11,typescript,4 and above,0
Programming Languages,3018087,True,0,0,0,0,46,11,javascript,4 and above,0
Formatters,3018087,True,0,0,0,0,46,11,typescript,4 and above,0
Formatters,3018087,True,0,0,0,0,46,11,javascript,4 and above,0
Debuggers,3008368,True,17,2,0,15,1834,325,typescript,4 and above,2 and above
Debuggers,3008368,True,17,2,0,15,1834,325,javascript,4 and above,2 and above
Debuggers,3008368,True,17,2,0,15,1834,325,html,4 and above,2 and above
Debuggers,3008368,True,17,2,0,15,1834,325,css,4 and above,2 and above
Debuggers,3008368,True,17,2,0,15,1834,325,python,4 and above,2 and above
Debuggers,3008368,True,17,2,0,15,1834,325,c,4 and above,2 and above
Extension Packs,3007331,False,0,0,0,0,26,29,unknown,4 and above,0
Programming Languages,2974384,False,0,0,0,0,36,7,typescript,1 - 3,0
Formatters,2974384,False,0,0,0,0,36,7,typescript,1 - 3,0
Azure,2924695,True,5,0,1,4,177,74,typescript,1 - 3,0
Azure,2924695,True,5,0,1,4,177,74,html,1 - 3,0
Azure,2924695,True,5,0,1,4,177,74,javascript,1 - 3,0
Azure,2924695,True,5,0,1,4,177,74,other,1 - 3,0
Data Science,2924695,True,5,0,1,4,177,74,typescript,1 - 3,0
Data Science,2924695,True,5,0,1,4,177,74,html,1 - 3,0
Data Science,2924695,True,5,0,1,4,177,74,javascript,1 - 3,0
Data Science,2924695,True,5,0,1,4,177,74,other,1 - 3,0
Other,2899485,True,0,0,0,0,244,190,typescript,1 - 3,0
Other,2899485,True,0,0,0,0,244,190,handlebars,1 - 3,0
Other,2899485,True,0,0,0,0,244,190,shell,1 - 3,0
Other,2899485,True,0,0,0,0,244,190,javascript,1 - 3,0
Other,2891537,False,0,0,0,0,1109,221,javascript,4 and above,0
Other,2891537,False,0,0,0,0,1109,221,css,4 and above,0
Other,2891537,False,0,0,0,0,1109,221,html,4 and above,0
Programming Languages,2857775,False,0,0,0,0,1144,169,typescript,4 and above,1
Programming Languages,2857775,False,0,0,0,0,1144,169,javascript,4 and above,1
Programming Languages,2857775,False,0,0,0,0,1144,169,css,4 and above,1
Programming Languages,2857775,False,0,0,0,0,1144,169,html,4 and above,1
Snippets,2857775,False,0,0,0,0,1144,169,typescript,4 and above,1
Snippets,2857775,False,0,0,0,0,1144,169,javascript,4 and above,1
Snippets,2857775,False,0,0,0,0,1144,169,css,4 and above,1
Snippets,2857775,False,0,0,0,0,1144,169,html,4 and above,1
Formatters,2857775,False,0,0,0,0,1144,169,typescript,4 and above,1
Formatters,2857775,False,0,0,0,0,1144,169,javascript,4 and above,1
Formatters,2857775,False,0,0,0,0,1144,169,css,4 and above,1
Formatters,2857775,False,0,0,0,0,1144,169,html,4 and above,1
Snippets,2796320,False,0,0,0,0,8,4,unknown,4 and above,0
Education,2742563,True,0,0,0,0,7,1,typescript,0,0
Other,2736520,False,18,0,10,8,13182,1141,typescript,4 and above,2 and above
Other,2736520,False,18,0,10,8,13182,1141,javascript,4 and above,2 and above
Other,2736520,False,18,0,10,8,13182,1141,other,4 and above,2 and above
Other,2718319,False,2,0,2,0,61,17,javascript,4 and above,0
Other,2708611,False,0,0,0,0,100,32,typescript,4 and above,2 and above
Other,2708611,False,0,0,0,0,100,32,php,4 and above,2 and above
Programming Languages,2704806,False,0,0,0,0,344,80,typescript,1 - 3,0
Programming Languages,2704806,False,0,0,0,0,344,80,other,1 - 3,0
Snippets,2704806,False,0,0,0,0,344,80,typescript,1 - 3,0
Snippets,2704806,False,0,0,0,0,344,80,other,1 - 3,0
Programming Languages,2683429,False,3,1,0,2,1121,137,typescript,4 and above,1
Programming Languages,2683429,False,3,1,0,2,1121,137,r,4 and above,1
Programming Languages,2683429,False,3,1,0,2,1121,137,css,4 and above,1
Programming Languages,2683429,False,3,1,0,2,1121,137,other,4 and above,1
Snippets,2683429,False,3,1,0,2,1121,137,typescript,4 and above,1
Snippets,2683429,False,3,1,0,2,1121,137,r,4 and above,1
Snippets,2683429,False,3,1,0,2,1121,137,css,4 and above,1
Snippets,2683429,False,3,1,0,2,1121,137,other,4 and above,1
Programming Languages,2668452,True,0,0,0,0,276,49,typescript,4 and above,2 and above
Programming Languages,2668452,True,0,0,0,0,276,49,javascript,4 and above,2 and above
Programming Languages,2668452,True,0,0,0,0,276,49,shell,4 and above,2 and above
Programming Languages,2668452,True,0,0,0,0,276,49,nix,4 and above,2 and above
Azure,2634017,True,0,0,0,0,336,100,python,4 and above,0
Other,2630096,True,0,0,0,0,6342,472,typescript,4 and above,0
Other,2630096,True,0,0,0,0,6342,472,vue,4 and above,0
Other,2630096,True,0,0,0,0,6342,472,javascript,4 and above,0
Other,2630096,True,0,0,0,0,6342,472,html,4 and above,0
Azure,2628085,True,1,0,0,1,114,94,typescript,1 - 3,0
Azure,2628085,True,1,0,0,1,114,94,shell,1 - 3,0
Azure,2628085,True,1,0,0,1,114,94,other,1 - 3,0
Programming Languages,2621263,True,0,0,0,0,82,36,python,1 - 3,2 and above
Programming Languages,2621263,True,0,0,0,0,82,36,typescript,1 - 3,2 and above
Programming Languages,2621263,True,0,0,0,0,82,36,javascript,1 - 3,2 and above
Programming Languages,2621263,True,0,0,0,0,82,36,dockerfile,1 - 3,2 and above
Linters,2621263,True,0,0,0,0,82,36,python,1 - 3,2 and above
Linters,2621263,True,0,0,0,0,82,36,typescript,1 - 3,2 and above
Linters,2621263,True,0,0,0,0,82,36,javascript,1 - 3,2 and above
Linters,2621263,True,0,0,0,0,82,36,dockerfile,1 - 3,2 and above
Extension Packs,2572782,False,3,1,2,0,659,173,typescript,4 and above,2 and above
Extension Packs,2572782,False,3,1,2,0,659,173,javascript,4 and above,2 and above
Extension Packs,2572782,False,3,1,2,0,659,173,html,4 and above,2 and above
Extension Packs,2572782,False,3,1,2,0,659,173,scss,4 and above,2 and above
Formatters,2498278,False,0,0,0,0,2648,430,typescript,1 - 3,0
Formatters,2498278,False,0,0,0,0,2648,430,nearley,1 - 3,0
Formatters,2498278,False,0,0,0,0,2648,430,javascript,1 - 3,0
Formatters,2498278,False,0,0,0,0,2648,430,html,1 - 3,0
Formatters,2498278,False,0,0,0,0,2648,430,css,1 - 3,0
Programming Languages,2488934,True,0,0,0,0,357,83,typescript,4 and above,0
Programming Languages,2488934,True,0,0,0,0,357,83,other,4 and above,0
Snippets,2488934,True,0,0,0,0,357,83,typescript,4 and above,0
Snippets,2488934,True,0,0,0,0,357,83,other,4 and above,0
Data Science,2488934,True,0,0,0,0,357,83,typescript,4 and above,0
Data Science,2488934,True,0,0,0,0,357,83,other,4 and above,0
AI,2488934,True,0,0,0,0,357,83,typescript,4 and above,0
AI,2488934,True,0,0,0,0,357,83,other,4 and above,0
Chat,2488934,True,0,0,0,0,357,83,typescript,4 and above,0
Chat,2488934,True,0,0,0,0,357,83,other,4 and above,0
Programming Languages,2424840,False,0,0,0,0,117,30,typescript,4 and above,0
Programming Languages,2424840,False,0,0,0,0,117,30,python,4 and above,0
Programming Languages,2424840,False,0,0,0,0,117,30,javascript,4 and above,0
Programming Languages,2424840,False,0,0,0,0,117,30,html,4 and above,0
Programming Languages,2424840,False,0,0,0,0,117,30,css,4 and above,0
Debuggers,2424840,False,0,0,0,0,117,30,typescript,4 and above,0
Debuggers,2424840,False,0,0,0,0,117,30,python,4 and above,0
Debuggers,2424840,False,0,0,0,0,117,30,javascript,4 and above,0
Debuggers,2424840,False,0,0,0,0,117,30,html,4 and above,0
Debuggers,2424840,False,0,0,0,0,117,30,css,4 and above,0
Other,2316864,True,0,0,0,0,15,11,typescript,1 - 3,0
Other,2316864,True,0,0,0,0,15,11,javascript,1 - 3,0
Keymaps,2302490,True,0,0,0,0,254,126,typescript,4 and above,2 and above
Keymaps,2302490,True,0,0,0,0,254,126,javascript,4 and above,2 and above
Other,2301520,False,0,0,0,0,71,21,typescript,4 and above,0
Themes,2266600,False,0,0,0,0,5267,1194,css,4 and above,0
Themes,2266600,False,0,0,0,0,5267,1194,javascript,4 and above,0
Formatters,2223148,False,0,0,0,0,505,63,shell,1 - 3,2 and above
Formatters,2223148,False,0,0,0,0,505,63,typescript,1 - 3,2 and above
Formatters,2223148,False,0,0,0,0,505,63,javascript,1 - 3,2 and above
Formatters,2223148,False,0,0,0,0,505,63,dockerfile,1 - 3,2 and above
Keymaps,2195737,True,0,0,0,0,27,33,javascript,4 and above,0
Other,2195603,False,0,0,0,0,46,28,typescript,1 - 3,0
Azure,2194565,True,0,0,0,0,64,41,typescript,1 - 3,0
Azure,2194565,True,0,0,0,0,64,41,javascript,1 - 3,0
Azure,2194565,True,0,0,0,0,64,41,other,1 - 3,0
Themes,2175728,False,0,0,0,0,2102,139,unknown,4 and above,0
Other,2172358,False,0,0,0,0,99,29,javascript,1 - 3,0
Other,2172358,False,0,0,0,0,99,29,html,1 - 3,0
Other,2172358,False,0,0,0,0,99,29,css,1 - 3,0
Other,2172358,False,0,0,0,0,99,29,scss,1 - 3,0
Programming Languages,2153323,True,0,0,0,0,70,46,python,1 - 3,0
Programming Languages,2153323,True,0,0,0,0,70,46,typescript,1 - 3,0
Programming Languages,2153323,True,0,0,0,0,70,46,shell,1 - 3,0
Programming Languages,2153323,True,0,0,0,0,70,46,dockerfile,1 - 3,0
Programming Languages,2153323,True,0,0,0,0,70,46,batchfile,1 - 3,0
